TCGA-PANCAN-HiSeq-801x20531,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133,gene_134,gene_135,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_148,gene_149,gene_150,gene_151,gene_152,gene_153,gene_154,gene_155,gene_156,gene_157,gene_158,gene_159,gene_160,gene_161,gene_162,gene_163,gene_164,gene_165,gene_166,gene_167,gene_168,gene_169,gene_170,gene_171,gene_172,gene_173,gene_174,gene_175,gene_176,gene_177,gene_178,gene_179,gene_180,gene_181,gene_182,gene_183,gene_184,gene_185,gene_186,gene_187,gene_188,gene_189,gene_190,gene_191,gene_192,gene_193,gene_194,gene_195,gene_196,gene_197,gene_198,gene_199,gene_200,Class
sample_189,0.412944073,2.696305473,3.288181352,6.643270337,9.231619607,0,6.226936189,0,0,0,0.412944073,0,1.217602977,0,0,0,0,0,2.215802828,7.719566794,2.931304844,0,8.980310977,0,0,0,5.23975699,7.918433942,6.201175105,4.670574111,6.63554836,0,6.49753892,0.412944073,13.68236919,7.025095256,1.868370697,2.109026177,9.130323443,0,10.24545763,0,0,0,9.442145233,5.093391153,11.20451613,9.412984708,11.56019907,0.995810106,7.924349342,9.079970045,11.09249289,9.529485215,6.902568064,8.913466897,10.12604621,8.788209344,8.581592279,4.635800817,6.070258363,8.026899628,7.748756397,0.995810106,8.918416052,10.27585678,12.76055155,4.051006596,8.678128259,5.755528558,8.747629082,6.566605126,4.882662611,8.082633407,1.73109633,4.654905211,3.764813218,2.49559284,8.139878735,8.059522928,10.10231694,7.583135433,9.86198172,2.215802828,0.412944073,0.995810106,10.6109141,2.655901322,12.53488403,7.543681467,9.528838908,4.239978425,5.23975699,8.045115287,1.217602977,6.42911043,8.722947526,3.577271709,11.36375149,10.05590602,9.492129586,10.69407925,10.35355487,11.09861115,11.5562378,5.858000894,1.579373267,1.868370697,0,8.763116073,10.29273574,1.73109633,11.13563234,9.159878903,8.625836671,11.09882824,9.330728688,1.579373267,16.2630234,10.58438005,10.43005523,9.549403492,8.094927477,7.652242679,10.19373479,9.406657836,8.961252884,7.245904424,10.57376078,8.940965416,12.48713157,6.499495134,10.47004873,8.328513372,13.46915846,0,11.55448813,9.744277166,10.05770749,8.507330842,11.20977014,10.56399702,10.24506539,7.824538755,8.592782168,7.429063551,8.673453956,9.433326713,6.29549529,9.136281121,8.124353986,9.235590652,11.72363535,3.79956398,6.188119986,10.45990288,8.65933235,8.25216395,8.754276231,10.8425782,7.926319718,10.17814195,7.571600972,5.188234742,0.412944073,3.764813218,2.931304844,0,0,0,8.362320842,8.158220878,6.837173768,0.412944073,9.631260741,8.944852591,10.70155772,8.535951846,11.54875449,11.238351,3.21490191,7.502091873,9.299201148,11.54478577,10.05286688,0,9.772961126,8.671109344,8.077333806,7.548798794,1.217602977,9.658730974,9.450000801,9.472747693,11.70671616,6.556481531,9.186379225,4.361249008,10.83866819,10.62763419,11.70842868,LUAD
sample_190,0,3.235650482,3.501133376,6.242621559,9.584483401,0,8.536352135,0.783163266,0,0,1.547104291,3.968763546,1.13842131,1.865166596,0,0,0,0,1.287885954,10.1428346,5.94372211,1.040682059,7.790120385,0,0,1.865166596,4.267648153,10.08017796,4.51511949,8.102810329,5.977124196,3.270558842,5.608797417,0.310689118,14.7762788,7.870827048,1.423309237,2.125651102,9.825515351,8.502342537,11.53656778,0,0,0,2.808817485,6.30983829,9.801242742,10.12897383,11.3552685,0.971663103,9.273760638,8.790775295,12.31684153,9.598860183,8.292823153,8.447789932,9.978352958,6.708214831,11.48186501,4.267648153,7.045737823,8.127886018,3.502356064,5.850671927,9.597514414,12.23851819,13.90486978,7.940219617,8.031814216,6.455202264,9.463017502,7.150214396,6.21502815,8.827866648,0.971663103,10.19197218,7.71786146,1.287885954,11.7234647,8.944331391,10.13113672,7.524110703,9.835414103,3.374497015,0.783163266,0.310689118,11.21050089,10.40790504,12.53527538,9.680969529,10.83709175,3.502356064,5.031986199,8.342794724,9.028389578,9.455629291,9.047513851,3.702014725,10.79478137,8.972207271,9.968349999,11.20184212,10.14560104,10.10020239,10.32547412,5.211109564,2.202981837,1.287885954,0.310689118,9.313039466,9.943571215,0,11.35632541,8.414647186,9.549072288,10.52546208,9.733630582,3.562279064,13.91534723,9.365484771,10.88681685,8.534481871,8.209784758,8.492750494,9.86098762,10.22275868,8.324527112,7.164786278,11.4451649,10.41579457,11.63555036,9.089482261,10.64847443,7.339760945,12.23751472,1.661111098,11.33903714,9.50941676,9.466941105,7.697968375,10.27879789,10.79165944,10.71680232,10.11341661,10.10588233,8.559350321,10.07824423,9.831796505,5.310543712,10.97160822,10.28880841,9.775763348,13.37649172,6.256425725,8.310399202,9.498434385,11.06528149,11.22650251,8.573313928,10.93081124,8.493711373,9.520787591,9.254650728,5.427927928,6.763504529,4.421162695,6.853184776,3.728410343,0.971663103,0,9.769422989,9.124682251,7.691275919,0.310689118,6.1627619,7.529953656,9.831614437,5.238916757,11.70260993,12.58017847,3.306043456,7.155091436,10.86635166,12.58170195,8.076521685,1.957320316,10.10985677,9.027726339,8.292823153,6.694894118,1.957320316,8.775827533,9.056624169,8.488896552,10.31864448,7.875264021,8.819451048,3.923786222,10.68831151,10.69522829,10.74697611,LUAD
sample_191,0,4.151915627,3.451408954,6.426044979,9.434886722,0,7.280650154,0.827331271,0,0,2.767188654,0.472175804,2.394788497,0.827331271,0.472175804,0,0,0,8.909056018,9.684056031,3.250673612,6.10343889,7.417633141,0,0,1.553802829,1.11209958,8.735143041,5.735248668,5.23964626,5.921874253,0.827331271,6.999740742,0.472175804,15.07547915,10.02587318,4.575548323,0,9.119516998,3.657125482,8.703336071,0,0,0,0,6.667721852,9.486414719,10.17682141,10.96692356,1.553802829,8.060506802,9.139464379,11.3699408,10.27250149,8.275998746,8.700654719,10.45668296,6.279146244,8.243193029,5.366923649,6.119999353,9.195797878,3.416785707,5.132256025,11.38983028,9.904061042,9.731480264,1.553802829,9.57183416,4.998858918,7.284236494,4.688169166,4.89003805,9.797621,0.472175804,10.97582648,8.309835562,2.682708122,9.696880614,9.530133184,8.825334079,6.979705275,7.767012487,2.846974635,0,0,10.57308856,10.49472561,12.44352895,10.76795268,9.533152548,5.458690408,6.862711737,7.967785357,0,8.961542302,8.673549357,5.556886125,10.17778079,9.324214307,10.5074478,9.844550425,10.22802499,9.688124396,10.89745978,7.709462966,3.784200336,1.553802829,0,8.836375477,8.647318108,2.394788497,11.2646713,9.39810449,7.269827981,10.19979502,9.170816392,3.700739324,11.88930241,8.445805317,9.235257955,8.883263397,8.48842262,7.557632182,10.69652422,10.39910699,11.17208992,8.836375477,10.22429115,11.33252333,11.90701082,7.105133277,11.08296731,3.468166218,12.09494529,0.472175804,10.2922411,8.801747154,8.969363496,7.137237092,9.537668808,11.90482652,9.314596839,9.223159454,8.403544678,10.85315358,8.651493045,9.586438254,9.087017234,10.80838505,10.12073036,9.842117733,12.17418917,9.61021836,7.627096085,10.6189177,7.78758918,10.88126694,7.57885571,10.98108916,9.019738048,10.43666991,9.137483031,2.682708122,3.657125482,5.735248668,2.922597484,0,0,0,7.807470848,8.241344458,11.32622723,0,7.384585191,9.260978322,11.04725345,5.949252436,10.47170569,13.19533529,10.13022304,7.807470848,10.45707302,12.2794771,6.409121042,0,9.326036176,8.535850784,8.138061845,7.569445521,3.416785707,9.544417766,8.02461888,9.374733043,10.42426079,6.932970603,8.49308287,1.349761568,10.82356627,10.1287419,12.09046974,KIRC
sample_192,0.531867996,3.755485829,1.868963269,6.726122771,10.85944937,0,7.610153752,0,0,0,1.476796419,2.942514505,1.476796419,0,0,0,0,0.531867996,1.476796419,9.011045509,4.365734524,0,9.2463392,0,0,0,6.54360569,9.974271174,3.243486296,6.697843307,0,0,7.268920899,1.87774425,12.6640939,8.330912398,0.531867996,1.691176797,9.989536421,1.224966365,9.819162015,0,0,0,1.691176797,5.779932051,9.645337798,8.887467391,11.27679906,1.476796419,9.18687192,10.05449579,11.18557545,9.660518307,7.097810923,6.536694819,10.5075469,6.976031338,4.88426578,3.548436625,6.360583755,6.360035875,2.666756592,2.764643395,8.832051362,10.24409026,8.90367401,3.800030139,7.94372797,4.905880355,10.85111655,4.053467621,4.968851078,7.917366112,0.919683313,4.091691373,3.704584282,0.531867996,11.50723965,8.132042107,10.09033741,6.046973362,9.564397223,1.476796419,0,5.124460486,11.75478314,11.54025399,13.34516958,8.042179195,8.1389066,3.243486296,5.408110613,8.203607396,0,7.240743639,10.16842141,2.942514505,10.43831365,9.169115763,10.69303387,10.69652422,10.3305472,9.612026219,9.403706566,5.670531623,1.476796419,0.919683313,0,9.817736763,10.33204774,0,11.01330871,8.49142824,9.588825176,11.17532499,8.348776833,0.919683313,11.9157599,9.114463333,11.08227547,8.911709556,6.591079466,7.823946749,10.24376903,9.108649903,7.390091552,7.064559554,11.54284325,9.962721079,12.29403195,5.565795167,7.197580393,6.896574599,6.026793421,1.224966365,10.83852638,9.61776681,9.067283764,7.351230784,11.6013576,10.07669537,10.60574803,7.490072674,9.828388815,9.030794022,8.830679986,9.807710721,3.602385613,9.522157782,8.598186525,8.886108077,13.22240248,6.807509488,8.216639168,8.562902554,10.08390476,8.971874014,10.19826086,9.752123029,8.3468018,9.967226259,10.01897905,3.704584282,2.042924445,4.396597932,4.456418488,3.173926932,0,0,10.20212382,8.533695714,8.647138192,0,3.173926932,7.863145543,7.652328736,7.166574864,12.2154693,10.92111941,1.691176797,8.179406547,10.81693564,11.53417641,8.922447634,0,11.50751717,9.115623734,8.027463723,7.28677952,1.691176797,9.517777635,9.354081848,9.766964467,11.03830173,9.164637967,8.805024763,2.325530332,11.35475628,10.30433991,9.257941712,LUAD
sample_193,0,5.178822182,3.6797278,7.27532372,9.761489734,0,8.518424981,0,0,0,0.942833505,1.724999445,2.985008519,0,1.253081625,0,0,0,2.229341813,10.64866317,4.615810583,0,7.347523931,0,0,0.547153659,2.6023381,9.250907112,5.873906685,3.217339302,4.246780495,1.253081625,7.01346226,3.935054228,12.41091504,7.446198322,0.547153659,0,9.371319265,0.942833505,9.27902317,0,0.547153659,0,0,9.212172913,10.02743608,11.0270628,11.32058622,0,8.991844928,8.702162294,11.72451385,8.981561574,9.361237601,9.823746176,9.785056797,5.827798705,10.83829,4.642690021,6.43412111,0.547153659,0.942833505,2.364684482,9.698794941,11.17740085,10.32270559,1.253081625,9.936670326,4.059969538,6.132835912,7.359723209,4.532017666,9.152632163,0.547153659,6.815037392,2.229341813,5.261275049,9.371036052,8.967012938,9.448572691,6.236178789,8.381495365,4.532017666,0,0,11.51088282,4.995353359,6.96634971,15.27415244,11.1007149,3.217339302,3.287161973,4.588414824,4.380556304,6.59871208,7.524165566,3.353746721,9.713164809,8.566598277,10.9787605,10.77970294,9.988670487,10.12061373,8.926565826,5.907544469,0.942833505,1.724999445,0,10.09530471,10.1560325,0.942833505,10.5518236,9.903017174,6.844285211,9.968234784,8.357358459,5.115366237,13.95344168,9.397203996,10.36367485,8.180610368,5.705637916,6.034768155,10.80629183,10.76792786,6.950305099,5.792222864,12.5792075,10.03189415,10.42254839,4.443062886,8.910067037,1.913377735,3.217339302,3.353746721,10.94473402,9.332631859,8.395392751,7.681519543,9.547017894,7.984412762,12.67865515,7.4651419,8.988127949,9.492570258,9.627444511,9.749172208,8.573601748,10.42932304,10.39909631,7.178704683,12.01245694,2.806324057,5.58608316,10.61470064,8.301852824,9.538095789,8.725451471,11.79791276,7.468900949,10.54605522,8.625058571,4.532017666,7.665222203,6.549841643,3.536861081,1.508225799,0,0,8.684482144,7.941757772,2.806324057,4.412144702,8.14109554,9.18842318,8.464827523,5.730911624,11.55687482,13.32600808,0,8.459165187,9.436141013,10.85231102,5.066369089,1.253081625,9.001222391,8.999873195,8.830461333,5.52959297,1.508225799,7.601562817,8.363530304,8.557800642,11.72115901,4.502973382,8.938820939,5.983114459,10.92331263,10.08675989,8.066121489,PRAD
sample_194,0,3.590338533,3.033986754,6.29573037,10.12518097,0,8.186317317,0,0,0,0.578117532,1.309525466,1.309525466,0,0,0,0,0,0,8.73583692,4.503704912,0,9.298935484,0,0,0,5.94535019,10.19295852,5.18925132,6.722370388,0.578117532,0,6.767257526,2.789562336,15.29650043,8.732496468,2.789562336,0,9.729124466,0,10.05873589,0,0,0.989647677,2.442465835,6.933596242,9.535765265,9.581029181,11.0250011,0.578117532,8.91705874,9.161660984,12.12691738,9.16290235,7.690137693,9.056084915,10.62670378,5.319596259,8.932013912,5.549527482,5.985518646,8.360838307,4.337803844,1.571142829,8.504652169,9.937079513,10.91771518,5.825085985,8.475145697,7.413983271,9.437666777,7.824812396,6.518615391,8.528110245,0,6.405738845,5.18925132,2.682887869,10.61271187,8.48708433,10.5707665,6.916273602,9.854234144,1.309525466,0,0,10.81844637,9.670126869,12.66365372,8.96795823,10.1033665,6.430681692,7.227298251,9.956531527,4.957176352,7.608690984,9.037261407,4.472013294,9.146685767,9.353215209,9.592126226,11.11334498,10.20806362,10.04264434,8.473145607,6.556878463,2.567667127,0.578117532,0,8.549141616,10.63611705,2.305328532,10.74328606,8.077339147,8.975730485,10.77203409,9.073346289,3.151485434,11.35807423,9.035907033,10.47759638,8.4590709,6.886294068,9.004411502,10.17092653,9.673614721,9.306815887,8.121414367,11.26492928,10.55526016,12.80538517,7.367371066,10.06869768,6.874231382,11.05906049,1.792563869,11.0260254,9.576380416,9.919566529,7.007296433,9.798635421,10.05406159,10.84806735,8.671024399,9.864949085,8.860388659,9.205678416,9.556781922,8.169128294,9.199645355,9.675355491,9.376937152,12.71001859,7.409806712,9.366201985,8.861918155,10.16226543,10.4983905,9.496062824,10.49100125,9.224819291,9.211686352,9.423239895,6.067001891,2.981852653,6.067001891,6.07756774,2.153805336,0,0,9.027756745,8.693525289,7.770485506,1.309525466,5.06730743,7.637545042,9.407622551,9.83178384,11.9136636,12.05153524,7.045475735,7.040081454,10.48803091,11.27814741,6.979396613,0,9.763995758,8.727471244,8.188756965,5.59436641,2.682887869,8.679719356,8.638635018,9.337913979,10.35769495,7.341300874,8.496957608,5.283540311,10.28188367,10.17338982,11.0439842,LUAD
sample_195,0,2.882564799,1.817786958,5.97472432,8.984794394,0,8.738389553,1.078951341,0,0,0,2.290955143,2.290955143,0,0,0,0,0,0.638120188,9.792965944,4.671010241,5.898072882,8.095729306,0,0,0.638120188,1.918882314,8.92496389,4.7625508,7.244753893,1.078951341,0,6.822679168,1.078951341,14.45300049,8.524055838,0.638120188,0,9.152112419,0,8.994265741,0,1.416191194,0,2.586476536,5.103292005,9.945619407,10.48684508,11.21443448,0,9.066274899,8.751483806,10.81371707,9.560860134,8.497656272,8.869424195,10.0061858,6.093948854,10.60543322,7.041319654,6.812793409,4.791814071,1.918882314,2.94016675,10.66770589,10.39686162,10.05074655,9.74700969,8.855631594,8.519687356,8.295397022,9.359354247,8.526233172,8.797298375,1.918882314,8.124767536,4.929852529,5.919311476,8.255514896,9.082766447,9.037670491,6.574760019,8.758912745,9.229015845,6.859770816,0,10.18639904,6.627901533,10.4857287,7.492758504,10.23981331,1.918882314,2.586476536,6.53576371,7.545257963,9.320971993,8.158862106,6.151526024,10.94935984,9.216930123,10.36252468,10.57839156,9.881556034,9.920168226,10.34041762,8.06608919,1.416191194,2.290955143,1.078951341,9.455072363,9.505626988,7.292321633,9.871310793,9.159147285,8.173197407,10.49019906,8.711842461,5.103292005,12.0798814,10.39626226,10.29450588,9.345850961,8.078017342,7.660801722,10.40973035,10.43097517,10.45575873,7.843098214,11.32836078,10.50242409,11.70546824,6.706848231,10.76520321,5.984135874,3.461070114,0,11.05309097,8.973662931,9.574606772,6.228460858,10.25433185,9.383585503,10.89771691,10.66298874,8.279991226,8.486131096,8.845198346,9.089336597,4.791814071,10.54117407,12.42451012,8.676972559,12.12294768,6.021675153,7.106829863,10.61774294,9.165731088,9.474379256,8.165811469,11.00937377,8.04497873,9.933361659,8.723278678,5.705289555,1.416191194,6.729702307,6.887147489,2.83163407,0,0,7.549545964,8.035832821,3.307428525,0.638120188,7.796935132,8.101581797,9.30710288,4.098562729,12.11521926,11.46379511,2.714245518,7.229539858,10.19258872,11.12790407,5.289830777,2.116863758,8.771492771,9.013029498,8.730853899,7.519243094,2.44625623,7.202554853,7.898262779,8.40599236,10.49131198,8.786436271,8.782795137,1.078951341,10.14306428,10.06130368,9.391969588,BRCA
sample_196,0,0,2.555325359,6.949441552,10.50923068,0,8.985622813,0.762901548,0,0,0.762901548,0.762901548,2.373286274,1.921245889,0,0,0,0,0.762901548,7.406341082,2.164882798,0,10.47149233,0,0,0,1.627886946,9.88455366,6.402989861,8.648886024,0,1.259242352,6.468371524,2.99432628,14.46257896,10.5857982,0,0,10.64789009,0,10.03683298,0,0,0,0,3.759539365,10.77496821,8.716003161,11.98139246,1.921245889,8.691897026,10.39066339,12.97598227,8.572855571,7.464423223,5.861531126,10.56471159,6.653525836,7.481395824,3.759539365,4.113833829,4.406611497,0,4.029541229,8.564911611,10.63593573,9.907764964,3.226878404,6.840324749,6.768369613,9.908811407,4.406611497,6.21277748,7.705051737,0,5.245411995,4.029541229,0.762901548,10.74262102,8.170465911,10.7312766,8.692964147,8.882887553,9.222833535,5.961715924,0,9.879226361,3.759539365,7.834015889,6.342330729,10.06150621,5.372189468,6.171529108,5.753863894,7.714650789,5.396262261,9.246199041,3.226878404,10.04446243,9.285392971,9.436682396,11.45459233,10.28585299,10.51542389,10.075546,3.900847491,1.627886946,2.716968952,0,7.44146688,11.15553928,0,11.24524369,7.452990712,9.141501764,11.74732445,7.877412981,5.191408677,10.90386679,8.758409787,9.293427965,9.180142887,6.402989861,9.049630768,9.740790986,8.88075592,7.53116309,9.275693859,9.945979261,8.889263621,10.11415877,6.171529108,7.620725688,1.259242352,4.919735744,1.627886946,10.66594875,10.32791187,10.15263977,7.514761387,11.08555877,9.381979803,10.44577015,10.11324729,10.8975581,8.570212441,8.488595342,10.27381891,0.762901548,8.580756028,9.426491207,10.47643232,13.27898369,6.185410677,9.933696556,8.463181028,10.83187724,9.990146521,6.5791379,9.864201624,9.569637289,8.287703146,9.380471888,5.443232006,2.164882798,8.194687919,4.816481952,1.627886946,0,0,7.610471228,9.259383133,0.762901548,0.762901548,2.99432628,6.731006696,8.619611089,5.396262261,11.56688649,10.91952631,0,6.10004834,8.316372051,12.44438081,5.271675915,0,10.56900113,10.1535267,8.79508507,8.839654166,3.427083168,11.08555877,9.099142636,9.047731952,10.2366959,7.952391814,9.119981203,6.663173809,10.38767272,10.52704687,12.19135537,BRCA
sample_197,0,5.121914732,4.223685115,6.263152747,9.587265592,0,7.073434664,0.297367523,0,0,0,0.543792806,2.699085169,0.297367523,0,0,0,0,1.814755483,11.51156489,4.21926147,5.306725222,6.605432107,0,0,0.754203396,2.148511156,7.790785068,4.592163983,6.111498777,0,0,6.77111967,2.072037181,12.22422783,7.128757368,0.543792806,0,9.339126247,0.297367523,10.8961583,0,0,0,0.297367523,6.146044195,11.4599797,9.770847212,10.97932515,0,8.909104035,8.977700648,11.28190106,8.837470253,8.764164995,8.60788509,10.441139,3.583495015,9.5352501,1.717692872,7.11020662,7.545937489,6.612199138,2.072037181,10.30783832,8.6528844,11.91352524,4.507579013,7.450988507,5.733131953,8.201952356,4.236882897,4.747763332,9.400518717,1.905697474,3.637563879,4.831340183,0.937796341,9.015562799,8.299514845,9.022206888,7.729749884,8.772496034,12.83215622,6.728872863,1.613625944,9.735642329,3.277776508,5.972832782,5.596479012,8.708414881,4.722968694,5.720661528,7.524573056,7.283032775,7.172917492,8.112898177,3.134713804,11.71318458,8.247215482,10.80716974,10.58675536,10.21253286,10.06218109,10.60934498,5.152410597,1.24701605,1.379842727,0.937796341,9.438138958,8.460046273,3.376484878,11.54245153,8.728019126,7.062013748,8.267718371,8.926358268,2.072037181,12.73561314,9.04551942,9.608151307,10.16959936,7.1475204,8.493419173,10.5857231,10.78470027,6.47414397,6.45168259,11.05376301,11.01167453,11.36513588,6.240795148,8.503464025,6.82522594,1.24701605,1.100708589,10.7597717,8.305788167,8.426843394,5.105221297,10.27411021,9.814411031,11.40611463,9.926233719,9.243749994,7.182036739,11.17669676,9.538540104,0.754203396,10.5199507,11.75075722,8.369086915,11.54432213,6.131986566,4.760002662,10.25828336,7.709842019,8.561433067,9.171942362,12.12303824,6.977119615,10.86303246,9.488201667,7.385344749,9.405396785,6.771819568,4.722968694,0.754203396,1.501464623,0,5.908313353,7.972692654,2.479799661,0.754203396,6.756636377,8.966522755,8.165605484,3.057484931,11.6085644,12.57537852,8.806823474,7.163730173,9.129878006,11.02694526,7.190071575,1.717692872,8.828628409,7.897125441,7.517385939,7.685631847,0.937796341,9.069076458,8.082287448,7.895738854,10.71775352,7.188845961,8.929749581,0.937796341,10.72057774,10.10988288,10.62343344,BRCA
sample_198,0,0,1.622274431,7.6043679,10.35744204,0,5.764221402,0,0,0,0,0,4.65822291,0,0.759496755,0,0,0,0,7.647782187,2.548436625,0,10.66321118,0,0,0,6.077134023,9.499162238,0,9.88937467,0,0.759496755,6.522595654,0,12.422325,8.745472652,0.759496755,0,8.62405336,0,9.761173888,0,0,0,2.158433979,4.534285761,9.065795777,7.881915405,11.24231668,0,7.607345111,8.887321159,11.76338253,10.2375446,7.478753443,7.602208915,9.672085844,6.218075919,8.042179195,2.548436625,6.710324307,5.127232934,4.976638583,1.622274431,8.56973791,9.36915891,11.06237675,7.877670641,7.343736478,4.772350208,7.706385502,3.419552375,2.548436625,10.7411973,0.759496755,3.219462839,3.893100055,0,8.602535567,8.70532481,9.452844554,8.154458656,8.130436712,1.622274431,0.759496755,0,9.029911109,2.548436625,11.57866045,8.049745107,8.973361583,2.548436625,6.149324409,7.248345075,0.759496755,6.654956751,7.706385502,4.249028098,11.64508196,9.187366921,11.1880819,9.49778,10.24990749,9.909896083,8.872468656,8.52983656,1.254412637,0.759496755,0,9.49778,10.4793862,2.709930221,10.24414973,9.120696667,8.50253349,9.994636291,7.208351428,0.759496755,9.676977846,9.642374864,10.21920483,9.318395934,8.598491757,7.886147717,11.17832872,9.052679441,6.674658376,8.885208276,8.66402766,9.14561887,6.80552463,5.183331676,6.883791857,2.987066143,4.398699235,0,10.00343358,10.55309166,10.02181282,7.267938363,10.07931144,10.54240316,9.084327409,4.772350208,6.12088066,7.117695043,10.58141716,9.970925534,2.987066143,10.86051282,8.243597683,9.664715709,12.10033053,4.618085919,7.539120028,10.36124199,7.898849247,10.63205914,8.814614508,11.42354666,8.053513236,10.39726818,9.170117849,4.911705961,0,2.987066143,1.254412637,0.759496755,0.759496755,0,7.318913321,8.656617925,3.510075782,0,2.158433979,8.866054865,8.454899692,8.789057559,10.26785177,12.42873179,0,9.685500449,12.2343624,9.989195787,7.885598767,0,10.24211419,10.07561285,9.315260535,9.004835623,2.366587995,8.782264393,9.985429273,9.207795263,11.22047507,8.564572517,9.031822485,1.622274431,10.60150153,9.605625817,11.7064917,LUAD
